file,2theta_deg,intensity,FWHM_deg,prom_log10
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.11,151.412,0.10000000000000142,0.049426426472023
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.23,150.113,0.21000000000000085,0.057477822036251396
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.34,154.816,0.18999999999999773,0.07474444357936907
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.46,146.922,0.07000000000000028,0.04444725886582461
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.6,152.929,0.11999999999999744,0.06783654493550265
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.75,158.525,0.11999999999999744,0.07784817110449
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.85,148.331,0.46999999999999886,0.05153798664867286
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,62.92,156.676,0.1599999999999966,0.06836809100761738
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.03,153.233,0.07000000000000028,0.045433049296287414
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.14,150.789,0.38999999999999346,0.054434854723598505
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.21,151.206,0.38999999999999346,0.05420611329910621
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.32,154.722,0.37999999999999545,0.06024807226156899
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.44,152.998,0.37999999999999545,0.05920387999805876
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.57,152.799,0.14999999999999858,0.05090799270716058
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.63,158.796,0.14999999999999858,0.05709720109941657
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.77,160.553,0.4200000000000017,0.06407596109443715
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.84,168.044,0.25,0.07161959323453887
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,63.91,154.546,0.45000000000000284,0.047679200316630456
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.0,159.936,0.4200000000000017,0.06172530300840928
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.08,152.135,0.6100000000000065,0.041870591527742466
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.27,165.65,0.23999999999999488,0.0648993217079559
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.36,174.658,0.23000000000000398,0.07279796128145324
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.53,178.381,0.5600000000000023,0.057474863686145274
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.7,183.083,0.5499999999999972,0.06070219324620701
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,64.93,199.448,0.5499999999999972,0.06720386211302017
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,65.07,208.523,0.22999999999998977,0.05689177166597742
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,65.19,247.776,0.21000000000000796,0.07016437898272684
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,65.86,1282.279,0.20999999999999375,0.2578704863798566
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,66.37,451.621,0.23000000000000398,0.09945079737164073
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,66.47,476.419,0.22000000000001307,0.12268072391857784
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,67.04,395.049,0.06999999999999318,0.03293872110192647
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,67.16,406.645,0.09000000000000341,0.03464948346126261
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,67.3,444.668,0.0799999999999983,0.03843932969607751
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,67.69,497.772,0.060000000000002274,0.033932393957622514
BTO_Mapping_Theta2Theta_09-17-2025_001_19_0-000_0-000.xy,69.18,77422.086,0.20999999999999375,0.1961532979468276
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,21.35,567.808,0.120000000000001,0.03620036239262023
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,21.62,569.684,0.10000000000000142,0.03154387363054857
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,22.08,674.789,0.21999999999999886,0.054188456754570534
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,22.8,530.599,0.13000000000000256,0.030679859444306498
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,23.16,524.787,0.08999999999999986,0.034761047256418404
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,23.81,519.685,0.10999999999999943,0.031597164920856916
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,24.66,499.617,0.0799999999999983,0.04350782946397141
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,24.79,497.389,0.09999999999999787,0.03454857805349803
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,25.01,484.164,0.1700000000000017,0.030893665935478265
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,25.26,482.304,0.09999999999999787,0.033009787377264906
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,25.46,490.51,0.05999999999999872,0.0343041673024571
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,25.55,479.684,0.11999999999999744,0.03147223032328874
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,26.07,483.048,0.09999999999999787,0.04288795771929177
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,26.33,480.05,0.14000000000000057,0.0472531197176984
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,26.41,472.917,0.16000000000000014,0.03837750759365026
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,26.79,457.278,0.14999999999999858,0.03175097016597506
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,26.97,452.638,0.16000000000000014,0.03141929416337558
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,27.47,447.784,0.17999999999999972,0.030874501188078725
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,27.94,442.128,0.08000000000000185,0.036310095063976255
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.04,439.472,0.0799999999999983,0.03321194517902986
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.15,432.637,0.3299999999999983,0.032725447514549894
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.27,439.093,0.25,0.04006712254133217
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.59,445.259,0.10999999999999943,0.04693945149032214
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.73,426.417,0.259999999999998,0.03184337057765169
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.87,424.011,0.08999999999999986,0.03857516402809219
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,28.99,416.853,0.3000000000000007,0.0348489675863869
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.1,414.583,0.3000000000000007,0.03296748694437135
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.33,414.646,0.28000000000000114,0.036543369674997855
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.42,415.308,0.2699999999999996,0.037448874780450225
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.56,429.17,0.0799999999999983,0.05343824168865377
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.65,416.651,0.08000000000000185,0.03987569617870128
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,29.94,440.694,0.41000000000000014,0.0421465575402898
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,30.05,442.816,0.41000000000000014,0.04213027850680827
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,30.1,438.335,0.43000000000000327,0.036265425055932665
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,30.34,442.78,0.07000000000000028,0.04803893223118624
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,31.39,3287.786,0.1999999999999993,0.18726728270323534
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,32.36,401.326,0.11999999999999744,0.03898035747859668
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,32.47,392.538,0.07000000000000028,0.033564713724445104
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,32.55,389.912,0.10000000000000142,0.03142897544669013
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,32.85,362.021,0.10000000000000142,0.03360716457685922
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,33.2,357.201,0.0799999999999983,0.03787203580247672
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,33.49,350.281,0.1700000000000017,0.03748916690768779
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,33.58,362.164,0.1599999999999966,0.0437052772449224
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,33.94,347.401,0.14000000000000057,0.03404335898640222
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,34.31,341.639,0.25,0.0320231722850661
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,34.67,345.004,0.10999999999999943,0.042186913201123194
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,34.76,342.676,0.060000000000002274,0.03465212529866857
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,34.94,335.037,0.1600000000000037,0.04593366151020778
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.24,316.006,0.20000000000000284,0.030217767370969654
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.34,320.748,0.1700000000000017,0.035524770417527635
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.43,331.147,0.1599999999999966,0.0453590252885865
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.59,312.321,0.259999999999998,0.03129277758995023
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.71,315.344,0.1600000000000037,0.03929770133714485
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,35.95,325.848,0.11999999999999744,0.05424909457719712
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,36.13,307.904,0.09000000000000341,0.03927469357742383
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,36.26,328.642,0.060000000000002274,0.05894131592132637
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,36.88,304.637,0.13999999999999346,0.030101701429652614
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,37.03,311.347,0.07000000000000028,0.03899401901125209
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,37.51,308.173,0.22999999999999687,0.043465934016286595
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,37.8,296.972,0.21999999999999886,0.03692027155782161
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,37.91,299.884,0.21000000000000085,0.03913805461259546
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,38.72,1044.176,0.20000000000000284,0.1521777663965236
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,39.73,277.876,0.21000000000000085,0.03958764022317813
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,39.97,277.476,0.09000000000000341,0.05060549934558564
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.24,274.352,0.13000000000000256,0.04826110910458548
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.39,259.003,0.10999999999999943,0.03434951637134094
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.69,245.85,0.5,0.03159433951248976
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.74,249.889,0.5,0.03201541390085992
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.8,258.008,0.30000000000000426,0.04606905913960473
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,40.91,254.642,0.4000000000000057,0.0424235398880627
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.02,264.926,0.0800000000000054,0.05893848619235671
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.24,244.995,0.28999999999999915,0.0347258749164863
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.43,255.107,0.11999999999999744,0.0489292746066197
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.54,251.028,0.07000000000000028,0.042104722290754626
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.64,242.978,0.060000000000002274,0.03464898744139118
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.92,242.885,0.21999999999999886,0.03573595444190209
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,41.97,244.065,0.21999999999999886,0.037323204878160016
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,42.04,248.287,0.20000000000000284,0.04440680143828322
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,42.48,237.023,0.14000000000000057,0.03203493252735333
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,42.71,242.117,0.09000000000000341,0.051792150874361835
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,42.84,239.063,0.1600000000000037,0.047042457375856814
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,42.92,236.931,0.1600000000000037,0.04280993569130623
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.18,232.139,0.22000000000000597,0.04189124582143238
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.29,231.799,0.22000000000000597,0.04277607582523857
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.43,226.124,0.19999999999999574,0.03292000654236717
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.63,228.773,0.05999999999999517,0.04071470052682004
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.73,225.632,0.10000000000000142,0.0397311046546791
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,43.93,225.311,0.22999999999999687,0.04161885850003662
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,44.0,227.422,0.22999999999999687,0.04155357895243946
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,44.07,222.345,0.23999999999999488,0.04034592944708108
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,44.23,223.184,0.12999999999999545,0.035811747406677814
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,44.44,231.247,0.07000000000000028,0.037197944659800676
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,44.64,243.676,0.11999999999999744,0.0426129556282108
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,45.12,327.356,0.22999999999999687,0.07683184051529457
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,45.17,329.685,0.22999999999999687,0.08069631528251933
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,45.48,240.212,0.7899999999999991,0.036401032133164396
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,45.68,214.932,0.10000000000000142,0.03592172336224983
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,45.82,216.198,0.0799999999999983,0.048095934874521455
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.06,211.125,0.07000000000000028,0.04929297295495999
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.2,206.278,0.05999999999999517,0.032449236223019554
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.29,210.617,0.19000000000000483,0.035674955813779725
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.37,218.709,0.13999999999999346,0.045243924047953056
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.7,210.937,0.05999999999999517,0.04093793479393154
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.78,206.961,0.10000000000000142,0.03919132863010167
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,46.89,202.102,0.17999999999999972,0.037433257015921186
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.16,190.385,0.21999999999999886,0.03606334527047583
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.24,197.32,0.13000000000000256,0.05875268903493751
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.32,188.248,0.21999999999999886,0.033714241945044236
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.44,194.81,0.07000000000000028,0.04997881314696391
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.54,194.567,0.21999999999999886,0.046639563311185954
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.62,189.446,0.28999999999999915,0.039822215059616264
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.69,190.264,0.28999999999999915,0.03749716567006047
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,47.97,193.355,0.14000000000000057,0.05163294490534018
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.07,185.055,0.25,0.030753333020579074
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.18,185.917,0.07000000000000028,0.03570527250726161
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.28,183.671,0.060000000000002274,0.035495606140019675
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.46,189.528,0.10000000000000142,0.05183664002745082
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.57,185.146,0.17999999999999972,0.042060746861684345
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.66,185.475,0.14000000000000057,0.03635094848648465
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,48.87,180.551,0.13000000000000256,0.030364194791146416
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.02,183.69,0.14999999999999858,0.03417073532284391
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.13,185.197,0.1599999999999966,0.0329681996849656
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.2,185.596,0.14000000000000057,0.048201743387849626
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.41,176.949,0.46000000000000085,0.034952963301088914
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.48,180.97,0.25,0.04331343916819272
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.66,174.512,0.46999999999999886,0.0325459500258988
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.86,182.887,0.07000000000000028,0.04774082706029416
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,49.98,182.688,0.10999999999999943,0.047806144837222744
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,50.38,195.528,0.3500000000000014,0.03469122856531369
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,50.64,245.656,0.5399999999999991,0.041039456930517026
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,50.77,254.261,0.28000000000000114,0.05229093074318972
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.2,178.485,0.10999999999999943,0.0374036416596098
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.37,173.437,0.21999999999999886,0.04724944710926744
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.44,174.062,0.22999999999999687,0.04464534835993725
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.52,178.301,0.21999999999999886,0.055459790322240826
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.62,170.02,0.14999999999999858,0.04605291198173961
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.7,168.963,0.1700000000000017,0.03939521782031316
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.8,166.481,0.21999999999999886,0.04218083402952358
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.88,170.041,0.20999999999999375,0.04753974123198972
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,51.94,175.035,0.13999999999999346,0.0647694742652498
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.05,171.199,0.17999999999999972,0.056442027486902274
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.16,171.582,0.17999999999999972,0.06488248519329126
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.26,158.443,0.05000000000000426,0.03229921927007781
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.36,170.236,0.36999999999999744,0.05730970455961187
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.45,168.665,0.36999999999999744,0.05590683448140074
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.49,166.993,0.36999999999999744,0.05700641724229742
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.56,171.279,0.36999999999999744,0.0489999326561283
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.65,162.64,0.36999999999999744,0.048998620541157716
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.8,161.266,0.19000000000000483,0.05202669028398438
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,52.88,164.753,0.17999999999999972,0.05759096845471064
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.0,156.306,0.05000000000000426,0.030365913016851778
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.13,162.383,0.19000000000000483,0.05400704521241124
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.21,159.243,0.20000000000000284,0.047344842984734306
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.32,169.07,0.09999999999999432,0.0713129266965916
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.41,165.033,0.39000000000000057,0.060722244086518745
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.6,162.874,0.39000000000000057,0.05651401594574822
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.73,150.068,0.36999999999999744,0.035395576798881216
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.82,157.684,0.29999999999999716,0.057692403669515044
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,53.89,155.174,0.3100000000000023,0.04792403497842501
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.01,158.314,0.13000000000000256,0.062201077658561824
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.26,160.165,0.20000000000000284,0.0627652454489985
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.33,157.466,0.18999999999999773,0.0655232365393453
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.46,155.321,0.0799999999999983,0.042795155226975405
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.55,158.714,0.13999999999999346,0.04703381826269541
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.62,156.776,0.13999999999999346,0.05549964579809698
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.73,168.112,0.09000000000000341,0.07546106611064575
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,54.89,163.884,0.14000000000000057,0.06523012735529837
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,55.05,165.641,0.11999999999999744,0.05929575595826789
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,55.2,170.556,0.07000000000000028,0.060278898178774125
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,55.29,172.498,0.07000000000000028,0.0492060174780234
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,55.97,643.825,0.20000000000000284,0.1291205348803502
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,56.58,166.459,0.17999999999999972,0.05835592612874409
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,56.69,158.998,0.19999999999999574,0.05121961845436658
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,56.82,154.259,0.1600000000000037,0.04780598157619879
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,56.88,150.104,0.28999999999999915,0.03612390156548574
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,56.99,154.807,0.10999999999999943,0.06268391062182148
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,57.1,154.326,0.6099999999999994,0.05701187011501772
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,57.29,151.102,0.1700000000000017,0.05251518514016638
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,57.4,150.725,0.11999999999999744,0.05417887923393375
BTO_Mapping_Theta2Theta_09-17-2025_001_20_15-000_0-000.xy,57.58,145.24,0.6099999999999994,0.0369212172744753
